gamma	pr	rho	target
1.9612237784314808	3.7088125456951833	2.6386214393352065	1.6603225764354923
1.316586215803096	1.813499623446181	1.3909717395341878	1.310159690905878
1.396813526230028	1.1625978101956411	1.5436596413013068	1.0256712716393075
1.9910765329513789	4.04624967002573	2.0661273683468315	1.9746574593110042
1.821411387378549	4.273975255595788	1.9622471499995056	1.9917882771416768
1.3227781856658072	2.9658621021422773	2.0662506929375075	1.3779310397341324
2.954750372114575	4.566684982092832	1.9001322619338172	2.664826934062151
1.69856706414473	2.1221776946015005	2.9171822312810884	1.111604873935655
3.088177385425881	4.0761914777454855	1.4101185237917568	2.9877936413353416
1.6183707881345335	4.41440136517058	2.08240167571901	1.8522204369994917
1.8594306772911189	3.2517681382019745	4.932719078117716	1.1071503207188285
1.062021920057474	2.8956803092301246	4.9932363412580205	0.784785527431329
1.7309229027708266	1.9172638282757573	3.2478960268233124	1.0108314428707088
4.926313003557619	3.8302313642839207	4.55431465873124	2.035457265531611
4.68143787446018	2.2222060649852344	1.5282271170859958	2.6090827033029167
3.7304481852537315	2.5054430722788656	3.1126602438803994	1.7328338232232912
4.638626713139713	1.4956327561592992	1.868512485552905	1.9269000780916956
4.4957281564189335	4.6621749434641275	3.110924939625036	2.5956703610640344
1.5746550456162227	3.0685350021031508	1.5523185320820057	1.7642813131410222
4.357116568383714	3.0799837323698993	1.5888110359316738	2.9062814970271025
4.032668869268969	3.2778459051225664	4.7671517141266415	1.6651795209195206
4.053465939128501	2.3651682977985886	2.654047883731429	1.900596440574388
1.5431818244587645	3.886262351679879	1.6478210790090018	1.9077417337339742
4.91046229821464	4.007487446315624	3.833566769243865	2.2656653346607265
1.810656219073623	4.405074061908384	2.9477115414832715	1.6449477842936102
3.011336167039912	1.11841738714273	2.7508223549779185	1.1064971575329117
1.1048486632945929	4.087657951525991	2.6960400680293537	1.2942718333919918
2.7539568825926533	4.168062809772161	2.9637122442771333	1.9680117109693676
2.180763044164768	3.3488631542576406	2.8182343414637563	1.6097720725947051
1.7998724814395404	3.5951848341041077	3.8980722874893856	1.2884172647964678
3.9901287525946207	2.943717926826459	1.0517268267770272	3.341874029029228
1.9129532946268413	4.027717484105761	4.292647816635376	1.3397354650072366
4.94246538765178	2.6194752455078456	3.3325884448065217	1.9710068133998773
3.197663518485092	3.967729387190208	3.9777582954778814	1.7859455258345702
4.770890928588338	4.478067665987379	3.8515298195035865	2.3552034969679654
2.6214773337715225	4.6878079969006565	1.986433552018355	2.487258594637007
2.3283477916393456	2.0011819903616925	4.5445463241213675	1.0125627622374214
2.87503838192863	3.613678355758326	3.649347239595935	1.687287061423013
1.9127858434451888	1.2190185146623285	4.793160438227206	0.6974729070005471
1.2524345437674562	2.294600952726007	4.8736785056038805	0.7678964588738689
1.403181201713585	3.2000367718288083	1.0127404503313344	2.1056456381588053
4.957728201107021	1.3264912946817975	3.8861788800493775	1.300864809000637
3.7163858995133148	3.4113811887255037	4.912007341752153	1.6065565730707223
4.077460814682556	4.5273172823079495	3.5485779370715544	2.2808051758617465
3.047240843018653	3.526511955074328	4.85459203600456	1.4878176314089386
1.3541886412710802	4.298952355801796	3.736348257221554	1.2482374973816126
2.6142010839553262	3.066208894795355	1.1776519400568803	2.608926768724801
3.238411744230151	1.7477850073377568	2.1395224721628208	1.6264908015390205
3.6386412113913873	4.330378413779959	3.80611443512225	2.034658938997304
1.6194654460144773	2.999170774998547	4.737161001139653	1.0125753905011443
2.682092022034067	3.128080447150321	2.8260884903798686	1.7229906305139686
1.7952950846811646	1.2630273598534003	1.0108359706595067	1.4977314733552944
3.8192769814803182	1.1752247271736007	4.698067272645666	0.9774429586778544
4.355642425755312	4.58090219687598	3.0525905945781413	2.5566268086673083
1.7656069029018142	4.116279710823635	2.7881223669129827	1.6145203858506152
3.110584738359828	2.752705139006694	3.250301930802492	1.6230765842736423
1.0204842562470846	1.7895948346327848	4.211013113581363	0.6585476681766961
1.0248040162144871	4.87882805908472	3.0927740711979883	1.271463999396573
1.6397306082425749	3.2083781460259564	1.615926723096852	1.8043392437358352
2.2075061911833718	4.170608387921199	4.800324787395235	1.3848902574424533
4.2569678413488266	3.0782992842848915	4.2262818759430685	1.7608662748776505
4.706198457057622	2.8031070702783563	3.252681309320278	2.0138828564298885
2.3604450135943758	2.4761751241206498	4.9178930383767625	1.09017967965884
4.443862200729212	2.2251189670165994	3.7515311882103055	1.6235012559802768
4.412668181001799	2.3939805314286464	2.6973692625483143	1.978976971513425
4.093175818792131	1.5934841801285258	3.342631505982774	1.396882340020948
1.5327211559333147	2.215315327987542	2.322353040310332	1.2091640640558423
1.823586433856533	1.5766595938249468	4.433528040520852	0.8052994740791044
4.75026918519719	4.8645346060438115	4.572917730588915	2.247931457375164
4.40822805989109	2.4367823390762644	3.137749541571743	1.8502536053384309
1.4835666853732357	3.0142437377838025	2.0685565234605856	1.4703103811083975
3.4081920256230727	2.0994862528282265	3.0741006444763177	1.5256661289228275
4.343553132447422	4.748763257512847	3.2014677747227265	2.5382725980637235
2.4471413216106583	2.30942673833475	4.5538858286520805	1.114013749373581
2.915217780845538	4.483472219743343	4.641314673610965	1.6781169990015634
2.6269149491079906	2.124116124747292	1.008332893350191	2.352394560534207
2.2696083020809925	3.904558073695772	1.0975436140447452	2.84151861452578
4.6747337831500095	1.5643546886052555	1.5338325477477115	2.183519533025354
3.3540111820607685	3.3618147275950028	4.938866667088899	1.5109687763945538
2.1500074657124264	2.19066692185264	3.459272785189041	1.1668519443161658
4.907077611319262	3.8006120970697617	1.0110856660623195	4.294813008489294
4.0731724602194905	3.2585392316226103	4.895891613030377	1.6465009251712297
1.5603152526083202	4.827193899751596	3.6557413692489806	1.4353764523726409
3.959770939535941	3.8795306792663182	2.8577820393754823	2.3185158869384153
4.131933344615192	1.717994629455328	3.984575067447975	1.334739606871007
3.4713287906387467	2.522501954429073	4.5622549298036725	1.3853957667930503
1.9227212051492357	3.2577017422475536	4.605511341584898	1.166204975614519
3.5799325309564574	3.5035941265498765	3.5038221352566166	1.8920093999291936
3.622382472394053	4.572784856301588	2.6796446422808216	2.4862736891288386
2.333073331302664	2.9713819895689846	1.3133718407320676	2.297468617072901
3.3442628815923188	2.1399021257376494	4.683920114021237	1.2360681603674728
1.107911262630776	4.536609434896543	3.2984338927278376	1.234423816606966
3.4809185597593144	2.4619688283448866	3.7812336662481	1.5054677212853291
3.06956073127834	1.127448583666883	4.950825092608703	0.8360797331647644
3.088082270771832	2.5207175305519653	4.523721703661477	1.3117726811760242
2.5134518384018643	1.067705714270924	1.123885668754915	1.5452544423739876
1.123523791827926	3.245431087058664	2.345850123014701	1.2467437562505859
2.3537025334347885	1.1891126409581174	4.660107432480304	0.7749779053486415
4.67610226169535	4.555935841434573	1.4809271842876552	3.7928349762644062
3.2930381478172475	3.980772738036252	1.8252438978431151	2.6799187084937537
4.465182830041892	4.817693201429412	2.3683167299311862	3.0138338168037953
2.795744796805409	4.3418574464180315	2.0555990398991915	2.430061919181836
4.17154065503996	3.943947419707808	3.404425708537783	2.1983248422814623
3.725961578706845	2.3142354585407454	1.4734189301721967	2.4191334980897405
1.4210529441317532	3.6018168217663407	4.3324874802929205	1.086919254383595
1.5331656972909045	4.5318562731453484	3.904857911937152	1.33392064166649
2.0853849569159184	2.5443471284491777	4.07684944743828	1.1408248232985323
2.014315779276551	3.0515162242125715	4.098543260670837	1.2246355356297762
1.8791449392965702	2.825869003487627	3.640868372464346	1.207684974703791
3.693275207214802	3.4946959408701086	4.3843694201022965	1.715761676358584
4.43509158491753	1.2346399427351529	3.72496749735831	1.2124398829241188
1.6031096902853292	1.9683875406832847	1.3448890384548826	1.5317704827949978
1.876541303991126	1.3807174160371067	4.0266801688655445	0.8021542661089077
3.7400858348016928	2.433938325509413	3.7568740569720047	1.5566187277747217
2.3943786943652747	2.777135696973834	4.1415712109142255	1.2671044133818306
1.8265833428447216	2.9389907854133166	3.782149543994884	1.1913778195022384
1.8235744843522548	2.694124242478934	1.9285882515274952	1.596065848385024
3.0396027367361613	4.339368939662105	1.4610433534504377	3.004624125030065
4.227831213647231	1.402475795401346	1.9754245199257845	1.7325121448612788
1.0891156494974898	4.774978742095547	1.0764038556019961	2.198037503073789
1.4173375410384934	1.9230644079876789	2.6784560848069656	1.008767995316382
3.5711516556021587	3.9709898111187782	3.0632197052319627	2.1516144865708795
2.975309744993349	2.9102434998133377	1.1112080277792615	2.7914706834646057
3.5386404485833065	4.911289340996335	4.996093331135906	1.8650939257186905
2.404469786704521	1.7726603187263763	2.4907856347982458	1.3081400659890587
1.4308998359794387	1.664633439401883	2.5453549128032686	0.9673636201348991
1.2012386232429368	1.6730488307415432	2.1265218856982258	0.9721516638059268
4.140594625018038	3.1446641839086467	2.2543439597097783	2.4033023119173085
3.559980819062486	3.3450459322258497	4.170492709236909	1.6897839808076511
4.192461136478775	1.0545831350187536	1.0211246576763515	2.0808249752805166
4.6667725466867624	4.992172521779303	1.895031804510385	3.5062659833343512
3.812885021813511	2.1248615118720338	4.862603058238786	1.2907964438017123
4.390498455468478	4.4249280702403615	2.448582787364141	2.8167780378839686
1.4329574553772542	1.7310329229684966	4.548773057427722	0.7384518402831525
3.7260079697141086	2.9738580910578216	1.4479974821951618	2.7662925474462012
4.4266277552677105	4.084267136679365	4.438299772059245	2.0182978395062308
2.7687513721415997	4.160234201431287	1.4467115498969694	2.8216938725049854
2.0796018654024206	4.228816525518363	2.3250569246368937	1.9448348382383436
4.5696102121042745	2.075523671169241	2.160802050583501	2.0950574276341203
3.85965871036555	1.1529794098855772	1.2988385120908017	1.8510052436903623
2.3602243073292604	2.9670310667319235	3.266864559352821	1.4641046551185417
1.6722438868007532	4.426105477240175	4.09653597335879	1.3441641296987399
1.5926810738828987	1.0764952689680471	2.9844088429248643	0.7579513194565509
1.0125539431238857	2.4375255933592075	4.021217610507004	0.7834384619509269
4.163121847477512	1.4496971774527359	4.538668413381387	1.1531451590574946
1.1711741819313906	1.07074803310973	3.5890626068903217	0.5911039623445502
2.909836250699392	4.1575882104090764	2.358421732136688	2.2648752039521467
1.801052499271675	2.9508366368044983	4.186680863002149	1.1266806637909867
4.068385716554467	2.4597695392177497	2.3391897679938007	2.0683571987849936
3.8191102566431274	2.299701384869232	2.9853768359471067	1.7152097718283126
3.828185544174296	1.8129498054354007	2.079692956277494	1.8267948099363327
1.331582238119278	3.043690755608431	3.1545159451968745	1.1334905295159476
3.241534639232593	2.1149820299569404	1.945607525458468	1.877158980945613
3.3732660261685683	1.7836217187083454	4.755784715146842	1.1247748029979212
3.4184671964465805	4.844515077133519	4.2621619729032885	1.9711782083614573
1.8676946967615315	1.9383746625624718	4.01771478290526	0.94925360132523
2.9253518734877053	1.3218821485952366	2.004620660013689	1.388894710729899
4.02482918920221	3.5532972971066816	1.395956447335673	3.200763348175589
3.1132555035291216	2.6422708132922152	4.640972483343795	1.331347874583497
4.4245371184792575	2.7160777049909717	3.3653421684475338	1.8896892960902167
1.2132235130183706	4.939156328291407	1.0909367945076949	2.343672912280769
1.2973475061282054	1.2080921930949609	2.8141625034408198	0.7462831114241696
3.876934658737588	4.5255422215906655	4.168722731146658	2.051530821687098
3.456385630419861	1.4211713460092774	1.7275628506640115	1.6862322398416774
1.8818662542870763	3.8296154702157486	2.187961902124848	1.8148974227138783
2.573280283568688	1.8899423341893955	3.2239959337189097	1.2282042055735758
4.354564870518889	2.960421866876629	1.024753646259145	3.5468224433850555
1.0675468927707032	4.458903559621387	1.0746623739130468	2.104609363227365
4.675412104160603	1.5902633965545232	3.8977755845373054	1.3811347879438725
4.785426780281173	2.9811407641109597	4.047183202198236	1.8774792569300682
2.8506568731775115	1.1292457687637285	4.759374446467227	0.8224164176967914
2.4570812017359	2.4135777115963144	1.6593470921397846	1.8904786570733572
3.182527015409609	4.194028300271008	4.6787188843007685	1.6890334551755086
2.5317382999338207	1.1087062182895409	4.886398339398997	0.7579197315858988
1.0161738470087398	1.4822885604513971	1.0552043428354936	1.1947639230043856
2.268081999093195	1.6389608460170133	1.4440806274390368	1.6044195462266364
1.43266484593173	4.491950425629224	2.638800399497518	1.5616600807761616
3.4328594908480903	2.1632228197141963	1.3131692423229395	2.378035265471705
3.2269601139052706	2.9682470243021744	2.058775316610664	2.156961249416668
1.3586731801150167	1.2247213323217865	4.594260198636503	0.6018224003433369
1.2477230612191903	3.0520943201430795	3.750103596164899	1.0077120313606205
3.1023772939062355	1.5912227477459815	1.522663372660317	1.8005734640963351
4.04656815737495	1.3657791167406943	3.4107613721626335	1.2729401823907192
3.0389271049023634	1.192396098480183	3.4047969216822285	1.0316320065414708
3.737725540078188	1.6338020469176375	3.610143374210418	1.3005923554465495
2.8582854853153985	4.182214796696787	1.6312375016299758	2.7070568134966773
3.958882391914984	4.225606388970695	2.28254571959025	2.707204590146085
3.8126034122821313	1.5960019216019274	3.2228083594776407	1.3740745008241777
4.343419742155252	4.659406531954289	3.4058940712154286	2.437617922194276
3.1173540139906017	3.285473690787597	4.410477801783967	1.5238746302649653
4.054757184951638	2.8488102108643623	1.0830900672275967	3.2657421992971467
2.141871075861145	1.3015169024298785	3.2635772358094632	0.9242184238863396
1.4221043788687466	2.33972851706682	1.1307178344870756	1.7154234787511211
2.663178723670546	4.821453273409303	1.1090677792377872	3.402593697355934
4.9671301677895885	1.2147568401391773	2.288752747866249	1.6236709024761034
4.60577648857945	3.2187191126714767	4.142047249009942	1.8918445331193576
3.6812696218488985	1.4664971613315667	1.5225754067568809	1.882998705816386
3.2818580077041117	2.90811770092866	3.7037818565808487	1.6052518661690791
4.588763002724951	1.4093141246296257	2.5861323561456793	1.581343953717598
1.74926810718422	3.722173802908984	3.565202999308452	1.3514014530301248
