omega	T	h	kb	c	target
4.055266130512088	1.2560904418400505	3.094914816647581	4.1706053610422655	4.389832037847079	0.3720805081171645
1.8976081429261464	1.2169728082133182	4.641634966938383	3.844422855109353	4.646530783148512	0.06780792539449082
3.5460852707054333	1.433750316464133	1.9177987631425368	4.022774502121936	1.9125421009861336	1.8263699392564896
4.0742179379341685	3.440644057833293	3.428827995330244	1.3621353498629405	1.663494015149225	2.226001015918563
1.5285015296583857	3.521652789203672	1.5360409696120088	1.4176752047869048	3.985075992454026	0.0716684846973829
2.6470493400182065	3.436697572685812	2.6991180718684604	4.626947459611484	4.4447933259061525	0.5512343684023959
3.8835500590669554	2.5764522412260886	3.828385641825378	4.540600277119927	4.843053922912289	0.6876897991212257
4.874377791077894	2.205042348520419	4.896941358285252	2.173313003177065	1.4939154164777206	3.3882397100003527
1.1022338306427502	4.4062708110046245	3.4256022259218697	4.012021663609235	4.042332964185866	0.13092286589037413
3.6225918567239015	2.562776136344441	4.9565255455859925	1.83651297083271	2.942026919858561	0.525598187602856
3.360144661070515	1.0099373272576502	4.990824362401289	3.4553832257758663	4.328987226871971	0.14184746350156335
3.626807269206612	3.75996560180691	4.029530921099644	4.929126021133909	1.8246972554049523	6.962806283086906
3.2211509114168053	2.0425900524764127	3.8984295694121776	4.7611336409879526	1.360451984611033	4.975743872493349
3.2228166438578087	4.1635402462771465	1.0224876888310286	4.625096358437612	2.4284502475588883	3.3897612829884887
4.702224147065642	2.6399349323093633	2.409813555208696	2.9791773595294795	2.203265814117692	3.2293731838263913
4.83086274597516	4.698771325013569	1.503604268289736	3.0517726581289617	3.981941153450288	2.053394917215724
1.5570291488302752	3.36308783986798	3.1839336677055416	1.636540933142292	1.4247147134138969	0.6194436883639312
4.14737977193454	1.0246694571296608	3.7738263129927985	1.7571127251837375	2.2342959163037093	0.2909480374602529
4.463804313322847	1.6040372027091534	1.8516928100875056	2.378257026171924	4.61827898258287	0.3024071643031775
3.8869670921853454	3.743672948263443	4.865300165060034	3.828753480252905	3.9529898989642454	1.261917392905273
1.6581325464869376	3.4938692584086635	4.033669993592442	2.330810828521089	1.0642181582081505	1.8749837165471923
2.102495024962021	2.3069555539072146	4.7127435318865585	2.223552384357105	4.300224024259378	0.1061228165754346
3.4891526218758497	2.5903535316391864	2.9918685724442	2.67516793667352	3.5773764955349687	0.5910422920086812
2.0403290630608057	2.6473669760537475	4.364893206853377	2.6720707226347087	1.2264120884184089	1.7916532738827262
2.9535865843549978	4.415062739325325	4.886993425363415	3.8739305396448263	1.938028895295251	3.760758592404863
3.399699180004939	1.4597647265293707	1.4168448969873162	3.319566842711207	3.587273393827896	0.4070147009727645
3.9361090370463327	3.81924969159186	1.2253763959111166	1.0326702735009716	2.5115165723443624	0.8891044231120373
2.478743879136348	1.9067175959411664	2.9153943860468465	1.0317806209012912	3.2892776820342817	0.0833143598481355
3.922549544777817	3.9714539607800257	1.808613347040388	3.0321265078774444	4.760404249573692	0.7901809857971944
3.055178009758194	3.086104539657377	1.9249986806888209	2.1521765659551293	2.327215252717246	1.0800084818682072
1.154614226639764	4.166663108069078	4.008779886729955	3.4264727605355856	2.7779128640698847	0.2435117596504369
4.5389151439286755	3.6564655788916167	2.4309308812055908	4.111917781679321	2.1594812867344584	6.344567240026626
4.101307817293471	1.6453517986710589	1.6753413978390577	2.031398433716805	1.221334329226316	3.2281020945282477
1.070542373227639	4.524468433280664	2.6382727786303124	3.3560414610518468	1.7733056218389316	0.5524480110805648
1.1988438812733349	2.6511829914411567	3.9991972266773046	1.9102456238500816	3.913228392171558	0.044622691205545725
4.779079538005071	3.1443747557627395	1.3153452719638028	1.4809848321984491	2.883956422507372	1.1614727424658589
3.4115835309725666	1.3776285473290049	1.9608195706195015	3.974679372352064	3.279252319041027	0.5439906253880773
4.444946818207341	3.7243095074810224	1.0655570183476062	2.3498648652838914	1.2989200920369446	9.94303955643274
2.2454974623705204	3.9299406966874746	2.1623580564727938	3.952321166928336	4.997053858160843	0.3099466644453813
2.970565191812684	2.5768513856626782	3.5131406027970025	3.91673314432648	1.8436655086952505	2.4423191143656733
2.3657268253659907	1.8291750690952455	1.0202062500155145	1.5171970739167042	4.716484595425481	0.06596101820338203
2.239660629760024	4.099468975533417	1.1379560754181297	3.3386371744414074	2.13654353198753	1.5013660256573302
4.38750786811404	1.5276678775587529	1.1530439709802116	2.113512713284193	3.446213410768864	0.4668851640587397
3.2028127788421474	4.7666026031552216	2.5990213835911486	4.6819374286817546	1.605229962809827	8.737129719610463
1.3992788545359605	4.713099582653241	2.828396064911161	4.7224846401503155	1.783154021637551	1.369141953780916
2.4911156375244308	4.4325592487641385	3.85588648960334	3.2056841279063346	1.0046284417186209	8.384565042234826
4.155191505646883	2.692080371043952	4.157691127270319	1.4418261854891177	3.4051253959682533	0.4024881159718742
2.4513047454932604	1.0349245170638102	2.264694930796061	3.5133230648866567	3.4243016118665617	0.1667798470864545
1.7577274147856208	1.8645971382483464	1.5357777236651642	4.496744383051955	1.0401421046520154	2.364432035367612
1.9652300573439256	4.673837435267257	2.100394566533645	2.4465797172821784	2.909244274134718	0.5136466793813933
4.179559289380976	3.5173322852499487	2.138778171398488	3.6601837065696032	1.9180816165822596	5.8576784019827
2.7377147323532216	4.7203956474391715	2.7891127567744007	3.5755801054970737	1.8805403799201759	3.49548307649556
2.881769958650055	2.4386857686797554	3.376770540739995	3.0327926711694304	1.1179865765612695	4.475894421269162
2.7373359341273256	4.665772121819293	4.890172483646445	1.3556877573021349	1.1851365092691029	2.8755037259589917
4.582985176705191	3.7319465969354733	3.8300147538748233	2.371922855731304	1.4220313588869966	7.922876557250339
2.108392929519689	3.454907571437944	4.125977941515036	3.5142593941084663	2.7978354641496783	0.6595263614503392
3.6340198252517486	4.5706756524282195	3.9190408184473378	3.6264513253053385	2.3682495572315982	3.6901931805319648
1.6416027506631812	2.3817309556040485	2.624867329429398	4.59855982457473	1.8087575065083719	0.8857732163998885
3.423559502901865	3.685350666286654	4.339977766475477	2.236326883943417	3.6540998222126455	0.6328709483263839
1.9628963843459268	1.8064973911323519	3.479539708034886	2.745092976471529	1.7235256527089668	0.5828886611325574
2.039773987976868	2.857823070516369	3.103874995943788	1.9376970223439025	1.045026297329029	1.9490329153684027
4.140321546368797	1.0035585002740577	1.637100996168459	2.4351462225247507	4.014213708263429	0.20953637060076827
3.448986830501999	4.222895781201314	1.7450935369749656	2.6390312218148466	4.8249380415624765	0.5525301352800227
1.6252676809081097	2.8245987173486293	3.2226516614820246	2.3374943570229023	3.557257216739055	0.1310154000840254
2.4531919419680865	4.792210400379911	2.794272432094397	3.299884775844966	1.2037875266238327	6.427338743051491
3.6946285755347263	3.4752013002096698	4.8970714859189854	3.8353061924141687	2.4300858776980983	2.796535718706596
3.5657618520645147	4.613086790617173	3.672912987856785	2.1275865004839702	1.4616581423518593	5.312018176995614
2.0994912918673934	3.0020845088261727	2.184096335473129	2.033660620494801	3.88798673547738	0.16981046339092187
1.4910178984059792	4.498588080462296	4.102131605385806	2.797798582766525	4.357329133115831	0.1436199904906001
2.419208927573671	2.60620576224566	3.536681845829777	2.1122566754725223	2.6732434364733484	0.4026285725936558
1.2685618660218614	2.512006335860633	1.874484464957004	3.4605492394509065	3.553119366825538	0.1098453611722756
2.980377044328518	2.4808973799416525	2.7983955977111012	2.931457520009329	2.6603795413267504	0.8429692487721332
4.765158034925653	2.359378312216892	3.756411925423077	4.4298899305030535	1.4539923102744092	9.894400382108277
3.9919964476637135	1.6387650278442167	3.0457553001985174	2.2469134496218506	3.953153457033461	0.2891953215029639
4.887326619289435	4.6087718210905315	1.9179547791327165	4.78386789836979	2.7642887338948574	6.749388017934043
3.5104963878812385	2.92186353115446	2.3383170356912086	2.3092273473170555	3.457074406438829	0.6388850753460456
2.7716821687362865	2.639807131703543	1.5645630553422951	2.3829699205145607	3.768104188922609	0.32627962876365624
2.2700050571277006	2.7836969931619127	1.0966404994829901	3.645341027841535	2.19750186240372	1.075844997773234
3.7101233102147586	3.488826851682284	2.052165302694553	4.858890531347775	2.062778891053496	5.3601045952732935
4.519338277014303	4.526942755333902	2.4019748883966288	1.3218014623216776	4.919266687402756	0.4413833919808681
1.9533934177133945	3.5898409627604155	3.816325772249389	1.3022538879890748	2.3729099532953533	0.2819759309749929
4.6711151425597075	1.9821189196394267	2.7296403184550155	4.1350741696929	2.811355150764476	2.02046247765537
3.863200823120737	3.6900987538477747	2.64339745196504	1.955636155789936	2.640459010384237	1.3955293640739164
2.562422060399188	3.5854370440242995	4.970564836007373	1.956291367834882	4.289221748803207	0.2187529391009966
1.5627417801040142	2.3830794186252486	2.0720701027831887	3.901084464552955	3.1947248775248287	0.219198899987553
3.2828337169173265	4.868195456965676	1.3980959326952327	4.371021283724878	2.5225355145584323	3.589208658921353
2.2336332969861785	2.1398901133448285	3.0454653098433626	4.6916105868783555	3.487795536210508	0.3951011001155593
4.6009530690677956	2.5164492331738413	4.489427807438148	2.150886021979113	2.47927449691258	1.3728037088138745
4.216514823582538	4.147928030338438	1.6060414788030433	2.7520643886295177	3.474435958430373	1.624297064586233
1.9486796212941009	4.918474818540321	1.1800801595456871	3.2719830522512843	1.7246052670856882	2.058237466247653
3.8010519835972048	4.733826043796583	3.800340544044435	4.78537283975728	4.006107951724825	1.9632077378099269
2.289062233129409	3.502708028065648	3.7495286890574975	1.219152288592667	1.9218106492835187	0.5208877710109044
3.4761132219535367	1.3882231874879851	2.491653812601017	3.1634593473161576	4.328307715984801	0.24430431489901855
3.8828832113548084	4.656467201046634	2.1711365432198	1.033108086577668	4.123825802854316	0.3746623044353637
1.5172240156557042	4.527409343128015	4.366283065176118	4.32499593875395	3.736945889126052	0.3183147324575997
2.6091986812240413	3.1373298256046085	3.480681552668909	2.1813118210046767	2.9621055993619483	0.48319329114605897
4.412841108021271	4.344460340828247	4.919939719683953	4.777309486274402	3.2950580628296566	3.4663815977515893
4.452806151259008	4.505906501023645	3.8567324204606974	3.2903417516293563	1.0838271528857293	23.090024303245244
1.5200908387688914	3.3995674994803515	2.477967816635468	1.0008236017878196	1.3882566387277908	0.3779707439981699
2.4961229524312643	3.667188201062181	2.0246214512760243	3.673491722809457	4.519264593444092	0.40409124266272817
2.1101823455233903	3.217146175463617	3.919068662577963	3.3244955268248204	2.9628184207697963	0.5165709280480077
1.4805805270406425	3.31538257217561	2.247898348133671	4.592908913989987	4.9960171231946	0.13315648942408173
3.577217086389844	1.1381227021951823	3.556561543975381	2.518823728434956	2.938495555603621	0.2961821206223616
4.20692804993427	4.0664673700867935	4.6474830565460215	3.9534082505147388	2.4136819043316717	4.484878639159347
4.698792262774724	4.867089839851618	1.5574269654866422	1.4126326297854228	1.8375510418815104	4.180117041225287
4.216603788537899	3.7922256721555647	2.2174283557788232	2.5099602444692417	1.739902995190691	5.232938984601439
4.297535309734752	4.422751911457561	1.3105757168831331	4.1403579273630795	1.4882265025916013	15.095878304251864
2.2860800995253108	2.0753853535909808	3.0857493645688816	2.9909593189290944	3.5850350980384778	0.2333128529652335
4.665194298722493	1.6350576028730168	1.6323658591847208	4.4838525502370326	2.3761617706709783	2.633171026234264
1.139584690534697	3.2812682141375578	2.364654349280416	4.1210663056568455	3.2504319475538104	0.16575144618270973
1.9967058074014925	4.230164101286866	1.570914118646129	2.2566150677241144	4.421767419512479	0.19210816024518984
3.4048857690715195	4.95475951192613	4.4130807316835785	4.589184582315076	1.6933552079836356	8.833423057035136
2.813831625441699	2.923249066964016	4.393110458782383	2.8886939501610103	2.8193147374926744	0.7568388612179272
4.159209563547245	1.6516252088136592	2.147583036618776	2.589564711281413	3.6190596349921096	0.4824969734388655
1.6284665482276326	2.283770807191828	3.0354488949131366	3.2857857938500983	1.4244745715223242	0.9424873707916468
2.3516621089410994	1.5431955977135543	4.586879875533665	3.2956027021240915	2.409122014052264	0.4127880603516329
2.097321792256688	3.2870636343954103	3.455957210961909	1.839798238245684	2.3971558379117903	0.42573176856934186
3.407061480753987	3.0898550706320917	3.6222421807477807	3.1646570851143445	3.942676725042411	0.6680279033642628
4.9707857201374255	1.9717791219724128	1.1506763556778132	3.7981375919606513	1.332622238499667	9.928936237807383
2.016190170034368	3.760781037130799	2.0827645927317144	1.124280801090065	4.2580769567215455	0.08865707773276496
4.502194770233422	2.6776768640551443	3.2098410289343637	4.3259093416627685	1.0954916332336166	17.919927227027102
2.7900180776486767	3.534587831375645	4.497730956482236	2.822215704745261	2.7786080949688285	0.9204239663537142
4.137620720625752	2.16274841346766	3.1000762101017587	3.2931695502855898	4.475078350829034	0.5327134072285405
4.789370063541845	4.00859254785365	4.8500398896387535	2.6213225458738414	3.0282150589900816	2.2220800241558862
2.0500871884674914	2.778406080493225	1.8568931180180543	4.888835820776363	3.343559306748128	0.5059484787851878
1.804655190290452	1.9818049471598018	4.27901516545854	4.531619137194798	1.1383533321552497	2.1339954680883366
4.200155511323125	1.2070952773511037	1.6757417127611154	4.83842088404742	4.635313564755276	0.440761599281952
2.351889913121888	2.451301912912535	4.929479079330503	4.954116669475737	3.799545109559803	0.4365387518665267
1.6586571223447106	4.3591349704610165	4.8102224072671484	3.4591248931018903	1.0431308711960128	3.702436940127857
4.889363206667729	1.227378804104672	4.008926802898312	4.166633311099797	1.33096067551275	5.075321775411007
3.2328445942335318	1.613881591618413	1.5804473283192242	1.84307529647874	2.1084991066764425	0.6160586193481655
4.5335502201933915	2.931606606399489	4.823694450636549	2.0238281650094385	2.769184249170808	1.184567397390186
3.882740555348764	1.8167936702128291	3.5797063749800366	1.1252421957611682	3.8542074012380563	0.1166019715982511
