q	epsilon	r	v	c	target
3.001536528140996	3.9370777090189217	2.1205557796908554	1.4205759787763694	6.4892740128248665	0.036627710688730684
4.282400976449889	4.779865861325023	2.259940132409941	1.463522025928364	5.883586728137237	0.041993140473307364
2.308436315970829	1.1604861015090626	2.5586663383741777	1.826974214531672	8.954059245758222	0.07772530915409262
1.9162755247656984	1.8468158355131823	1.2375326508965758	1.05457288178809	7.614030837792717	0.07744876760861928
2.0769877671567856	4.600146757103299	2.0221400256193776	1.247234912013668	9.62755706427144	0.020412516536798545
1.5220982407814274	1.3830030096798265	3.6691698755761473	1.2439606129289589	4.600883904814322	0.03271460891122517
4.803826236963508	4.778573942828585	4.0495859987255765	1.9206018482939533	3.9588423828036814	0.03836906939047397
4.712423878043807	1.99521319522078	2.1300992744810907	1.8096960322138	4.525199111006217	0.14703906238931608
3.681450481120888	2.8587446852867964	2.6566277889192795	1.6482649666414737	6.9674137937163625	0.05052804323811249
3.841660999043007	4.953800220077909	1.991046800092397	1.4888245030992695	7.360871229365803	0.03885339162713236
3.4285038713878646	3.3386973240955617	2.04505370543342	1.3943856789600475	7.428996225185831	0.04919193473348786
4.108625265317665	1.9489631138607324	4.2540349579693775	1.108883951619917	9.485069385903618	0.04465563024837334
4.525384636729546	2.9482650083645687	2.5881021848465147	1.975210000805752	4.685141109698209	0.08159473230642961
1.3344366674427697	1.0010899979944847	1.3017260749691917	1.4215327905105062	6.180667136656119	0.10582853072121318
3.142020168919312	3.8840011642566616	1.3801054373361827	1.8328059544049335	8.597534455792253	0.059283118367253376
3.3058710052454066	2.1802438729925653	2.518229525971396	1.6574961244989244	9.122920764826956	0.0585537939501083
1.041795012047658	3.431957987494	3.606384133686135	1.7515348922227052	7.13652913650292	0.008876878243647834
1.7579333660431449	3.7456623615157407	4.106509561050245	1.633348188934319	3.694276571844784	0.016302626745570325
2.7187190868811144	1.7494817820756905	4.516159629533167	1.8163783447801256	3.2010907227587744	0.0633015248768994
3.348760324727015	2.0344403957899173	1.4545859317806789	1.023174524468603	8.775355280159793	0.10193672251546576
1.0150097283587254	1.6305440181993132	2.6150352867979483	1.2675133807930299	6.83545905427109	0.023255354094225533
2.1307494426706883	4.90815371109369	2.1134895156376983	1.7295099294274383	5.174664585155608	0.02455148403742687
3.773130255519948	4.591914632850821	4.382353666719228	1.373304899295122	3.960511591584544	0.022840776699631016
2.08620669551955	4.653366818538289	1.5129761301532594	1.1430726877126458	8.408247698747857	0.027290250520187614
4.2889505781389685	3.810816303041776	1.4813950214214948	1.271972257078581	3.4002131866646232	0.09659121716622257
4.910786840996646	4.403650198924849	4.570847978899995	1.300320200909804	8.274585790855518	0.02303453287184502
2.993449395370794	2.881243503253024	3.3808403949066195	1.9365443893521563	8.387815411516865	0.03179515904163207
3.4610955799320298	3.5400574472503656	1.7655180374913582	1.4490054193015682	4.095425928250142	0.06819640512180827
3.0465648226057827	3.960054359937324	3.652359141855094	1.2612343713069176	8.559675142283016	0.019658624643887082
4.329884777498912	2.336311233119055	1.6451803355508332	1.0006913906656307	5.872983487902957	0.10805571258537726
2.285604655959242	3.2187973845673183	2.020633092265203	1.8409372185958472	8.07405877386001	0.036224004334710604
4.975014232999793	2.7724032470421167	2.261161712934245	1.8608281647321705	5.603473216951739	0.09455295386368848
4.062515452912065	3.7757869625589895	2.5960047328814277	1.2896916745281584	4.885072261213661	0.04481241225539536
2.068477408358794	2.890955231507151	1.6541618716947104	1.8745691033842908	5.063301464512933	0.05465592664676027
4.868044195757793	1.7470853368449504	3.5015397968878417	1.7372928623592834	9.021490723288867	0.07842743939522334
3.949990267869469	1.808880747644732	3.982501811539669	1.2940063351940947	9.658787576682007	0.050383492673563464
4.436466333517377	4.721570678852187	4.409203147433273	1.8724119716801764	9.930906650680484	0.020898528045219952
1.7527256062333865	3.3295164139095026	4.15978225045425	1.243916494940677	6.137622300525218	0.01263032749170478
4.88015638480441	4.461892062535147	2.3652653299831345	1.7619341547141951	7.976165633859477	0.04723149436820945
3.588139406367832	1.2706690629825488	2.7782940327683483	1.0031537536320358	3.9852435229357277	0.10808935698877416
2.3763820257177337	2.5224348824339904	1.5195781585766306	1.11062641361706	3.9763305399282247	0.06845647277303146
1.6230778652428035	1.8804492271400857	4.558337642948906	1.1076557989878821	9.092908798056612	0.01715835081113554
2.7591268490898733	2.013300023635404	3.2251338324865495	1.2091638394742312	7.622425747639363	0.040190165055802175
3.994549589611312	3.557990449876508	1.7597146201759872	1.197717404469307	3.665550418593305	0.0754109410384949
4.209398659162954	3.2329580114064265	2.7370132433122296	1.7772310690157305	9.207674933185217	0.04691032615586202
1.45837950967718	2.674971679193303	1.9877480040401871	1.3319773459093076	3.226138345620805	0.03717459726371285
4.25560321923221	2.0681052997877383	4.8913241525860345	1.2856104245368054	8.194922947866765	0.03970655508486472
2.7980929826207395	3.4389717033518297	1.4370696730964492	1.6317363489647911	3.5596320454170165	0.08318929147888916
1.0997656702626508	2.0674301351976867	1.100435855520368	1.4271032589515107	9.233648643969726	0.04549976733517145
2.061411401454752	4.457692342505594	2.493813815135649	1.7521439617843602	7.347519076360513	0.01937725288750617
2.8597416642773457	2.681396726010813	1.3550098115151017	1.5090997557044012	3.3165641953839176	0.11492964633922295
4.889766025222169	1.7588017477375093	4.743784342343608	1.1853155009676026	9.36316217761359	0.05339738274591757
4.383727591828324	1.7597644886597041	1.1431379206255508	1.9989450888444917	5.9947696977329255	0.2601636397938856
3.467511105492909	4.329483518012477	4.2338103223865815	1.5726086337741585	7.091998471916447	0.01934274347761197
3.3889574917950926	3.659977723721216	3.379465383318128	1.8425612902906368	6.055695445248034	0.03133924649583111
1.9812870239481877	3.3849111450924663	3.3060760831418436	1.3200955886337622	7.408489316698222	0.01714369152438339
2.0204647927239567	2.371363904617067	1.63739178169915	1.705806371985464	8.803723182735219	0.05136012656408327
3.405237083638123	3.673291918293392	3.439765043433225	1.3857141012882328	7.202134954604055	0.026555757885887408
3.5313111605184235	2.235317624909229	2.71814569471364	1.4775583184963827	3.2317523946034616	0.08520686529748077
2.504115368036792	2.5922395137483725	3.97309729884988	1.7886174581415968	3.0701554992037643	0.04635205707041496
4.235497057606463	4.34237315777973	2.1177788063243628	1.3148438561788889	7.620237332191445	0.04429381482710743
3.81360349836477	2.981636813109988	4.318575457921815	1.270284157425178	5.5111308986072185	0.03062799500216548
1.2811468842400786	3.7933583354197586	3.1648320032480064	1.7936410902146933	6.082289585756952	0.012043734434502086
2.7018764735564957	4.525592420202008	2.1252146835466883	1.7675973829997067	8.135900636156915	0.02856007078187838
4.81215077547674	3.835792689591164	4.3395118057473585	1.1581934847142827	5.415290429739928	0.029264531381814063
1.053696489123674	3.170095966730192	1.3332378594959842	1.1970004207567575	4.8246709004955095	0.02638550954213464
1.1420424026613594	1.7480887466161257	4.1381203151347865	1.2643994478540883	9.173402769469694	0.01457184284025416
1.1306007833557628	1.8221685548577533	1.993659391690104	1.8193905228771143	9.015969378766805	0.0310274616044825
1.7493527207361417	1.5530542184905052	3.209023437480492	1.71428267664547	5.094480857778265	0.042098418892402685
3.7468317463095975	2.1506458947904	3.8713647670423774	1.557837971863203	5.5797002445449175	0.049682678152878613
1.8452190482500064	4.2285913303828595	2.6596322063783457	1.6748659800925836	7.325258198360835	0.016926419839646472
1.7498075893644145	4.076367501527757	1.5025412366467543	1.9701563376146711	7.6741325330900665	0.030586676671463687
2.4601593905197463	1.1761815397816455	4.142315964706592	1.6841998981293171	5.646254240948644	0.057263224783538125
1.226394924882944	4.984531984530066	2.317289710244748	1.9924097789516084	4.952611817977457	0.014136070307619068
3.2831249006847667	4.193364852194701	3.98791420412895	1.1675446094605968	9.414378674431372	0.017835015482571076
3.704281733870316	1.5705928684473536	3.1640160111250166	1.1332277014436558	7.108348715209602	0.07056898514195195
2.4920816318301813	2.9859232288494613	4.432354050137999	1.5555221596101527	3.1281364599124935	0.029805937642105824
3.20623545371854	1.2370987576337953	3.213819022870088	1.4112069913852243	5.8072820472851125	0.08477495753410774
3.7745798835547455	2.9134011746303576	3.7098555786536473	1.3257470332429682	3.458552445587089	0.0450655415489133
2.233375031016698	4.672241792604815	3.3292165916938203	1.0769929658217692	7.196469063463846	0.013436608155293892
4.478543511234175	4.722896438377563	2.9179164612786477	1.8703404375703732	4.099688153647701	0.04755746189454932
4.072452587125955	2.3826479820742414	2.4088272304460867	1.1417283011123267	7.768930730199366	0.06619293682908907
3.008789194416152	2.6116692109630835	1.6535586892341432	1.7896354237477456	7.488339595976442	0.07285402197742526
2.2935410041147697	4.692369758946559	4.3551956153705085	1.1962164226907142	7.057291031534996	0.010753690401403941
4.7843046914957466	3.664934037643532	2.933147545691132	1.2817114177603388	5.614391335336231	0.04589390035338994
3.5025529396931083	2.105572901064138	3.8241962800145752	1.2115341619700395	3.3911562842759224	0.05385561440046787
3.0449914283511763	4.4782858086592565	1.2529273686293418	1.1234666696077529	6.184557972329805	0.0527719327037336
2.9072452420193224	4.764754923493305	4.174483117109995	1.3475862960836076	3.1649584665556167	0.02025595249141871
1.2976543197648964	2.001538645935631	4.985321182203008	1.6429370599084419	4.083914936821796	0.017314297440854085
3.5352030162373835	3.0475415183177077	2.8186633847003444	1.3389970610494086	8.934232816811807	0.03852367025733351
4.227135157027217	2.3889088137347345	1.9943268112691344	1.9397095063382224	5.702341221287773	0.10700445491081452
3.436650114478802	2.6893912295573847	2.6625506724138264	1.1153570771954948	8.875966194431015	0.0436810851274082
1.9533209554458724	4.074991968247328	2.8638401946518903	1.2787897996885131	4.253785570481012	0.019044845286997767
4.434124364928447	4.606228090698262	4.271021926398003	1.6715268280819058	6.74431083888989	0.023845804121778887
4.423161640222453	3.20143606502693	4.3369352587823595	1.1701945558624158	4.754420668532067	0.033627716702012735
1.1238333701286345	4.075110101023705	2.6590688828569857	1.4744438725563365	3.841978927961232	0.013393117687408428
1.448118869214853	2.793721077146834	3.080222022805727	1.785062815387065	3.031431692713415	0.032570953565154284
1.9180265874089328	2.386963404219563	4.48897750600593	1.186894626426977	7.124928425940764	0.017091863265322606
1.0406197291774677	4.76646451790498	4.428350031963298	1.9346481496478092	5.7664171308235215	0.005904058106361119
3.6173995616388637	1.9569677896624535	4.584367856264342	1.3060443669603103	5.657306746494712	0.0417174675503964
4.428090558725447	2.8560297620051567	1.6083535646357054	1.1697038097691368	6.28099499781676	0.09426711145466436
1.3967564324773654	1.5789560370971771	4.153593367150742	1.6725789732810148	8.113445615516834	0.02134901404433303
4.576267838799788	3.3554886839471414	3.0961916231619315	1.4017169248534853	6.546802731997862	0.0446020267490043
1.372493582964705	1.390403648910696	1.5961618265338111	1.4977526984960703	7.624791933086412	0.061243496212477426
2.9589473586400703	2.9688484035438103	3.7185307126706286	1.0930371759025408	9.008595383013075	0.024274121106679702
2.8493922047810814	1.9113511908189198	2.1088788977181	1.7205115411525052	9.836776401371633	0.0681784029444723
1.6220419511821869	1.3005921508970577	1.4691125234570834	1.2558675812477642	3.739122150514942	0.10171955191517952
2.470761578701123	1.6235096332058685	3.847699670787805	1.9976307108681144	4.964406408894679	0.05266808816758669
3.92475735884109	3.5399514748611955	1.2235577020392077	1.0549018393825724	7.408487082573982	0.08407983511959502
3.2420875621858825	3.6701737619748735	1.5150268703016212	1.6453521807638507	7.756692288793638	0.05889087727039049
3.2468423752201683	3.0904198831267	3.67901298789488	1.8178404356358608	5.3604637526840255	0.03438586216332136
1.0440184846233589	1.1402299941124108	2.124799777112512	1.1169708397577018	3.0168226292519296	0.054452510270698216
1.6784865068429573	1.1064364766051762	3.8159249268521815	1.6214955966020843	7.481317244782885	0.040390139846414236
4.326621195852616	3.3513755755075265	2.9381510679809733	1.1774566120641796	4.276771946495281	0.048249422009187866
2.311465700238566	3.4475121328522755	4.051175796506625	1.2273151050964322	9.076191347435662	0.015229542549044437
3.4840010657225418	3.4068738163439134	2.028260228430664	1.2433501043471076	8.233742533254986	0.04725898800637679
1.6378921179492902	1.7473533480211838	4.793758066153766	1.3608971454221814	6.676789658747588	0.019543848353649012
3.935469047190716	3.9855955105601333	4.776173259613937	1.9785578000997197	7.031096351034193	0.022894267699047708
3.3696547149439096	3.418507092736203	3.7403668150308302	1.3445222429994828	9.789180860644473	0.024310232463426732
3.1900031767036134	4.4689952954788525	3.033059967320016	1.6391720050540228	5.822292123768278	0.026066577527028813
1.7096275074429683	4.784618812568086	4.4150466897377045	1.547660634240343	3.166106224030528	0.012599008434084841
4.21165981946317	3.5846295892258757	3.6231297504407887	1.9337995053267667	5.778135331510893	0.03878659357262474
4.165082863797627	1.7579018183151889	1.866080009383972	1.914125597682493	6.723106923981959	0.14125565192801426
3.7325443505091287	1.2990066452287317	2.9727068068345712	1.3203896071043597	8.367294847920546	0.0913310191233904
4.179253260344169	2.248793452117148	2.8287554161894715	1.5762796510682542	3.0659255977688	0.10760251234914964
2.6842583559749	2.9248154557672543	3.5294323853949736	1.1552891737595092	9.533493017802783	0.02354573459944041
4.6389660373039545	3.37515566051516	3.0082248969228407	1.4730097570964893	8.051695884833165	0.04449952929972923
3.1401040852938635	3.81565797042556	1.8983872559501933	1.4053022346755024	4.576678337223801	0.04978317288202348
1.8058437938219736	2.892467954919385	3.94149646376172	1.3094207228851795	6.350601388422763	0.015879002297938
